time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn
10,v1,v2,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
10,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,35.4401,False
10,v1,v6,40.0,190.02,10.0,1.0,0.9501,0.2,35.1414,True
10,v1,v9,40.0,260.0,10.0,1.0,1.3,0.2,34.869,True
10,v1,v10,40.0,280.02,0.0,1.0,1.4001,0.0,35.1056,True
10,v2,v1,20.0,20.22,20.0,0.6,0.1011,0.4,16.9112,True
10,v2,v5,20.0,130.03,40.0,0.6,0.6502,0.8,15.0729,True
10,v2,v6,20.0,210.0,10.0,0.6,1.05,0.2,15.0545,True
10,v2,v9,20.0,280.02,30.0,0.6,1.4001,0.6,14.5036,True
10,v2,v10,20.0,300.0,20.0,0.6,1.5,0.4,14.5686,True
10,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.6,15.9984,True
10,v3,v7,20.0,100.0,30.0,0.6,0.5,0.6,15.3979,True
10,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.2,15.4709,True
10,v3,v11,20.0,220.0,0.0,0.6,1.1,0.0,15.3152,True
10,v3,v15,20.0,220.0,50.0,0.6,1.1,1.0,14.537,True
10,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.6,35.9984,False
10,v4,v7,40.0,50.09,0.0,1.0,0.2504,0.0,36.6005,False
10,v4,v8,40.0,80.0,20.0,1.0,0.4,0.4,35.7167,False
10,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,35.062,True
10,v4,v16,40.0,170.0,20.0,1.0,0.85,0.4,35.062,True
11,v1,v2,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
11,v1,v5,40.0,90.0,10.0,1.0,0.45,0.2,35.7905,False
11,v1,v6,40.0,200.02,10.0,1.0,1.0001,0.2,35.0968,True
11,v1,v9,40.0,250.0,10.0,1.0,1.25,0.2,34.9031,True
11,v1,v10,40.0,280.02,0.0,1.0,1.4001,0.0,35.1056,True
11,v2,v1,20.0,3.0,10.0,0.6,0.015,0.2,18.7447,False
11,v2,v5,20.0,90.05,20.0,0.6,0.4502,0.4,15.6139,True
11,v2,v6,20.0,200.0,0.0,0.6,1.0,0.0,15.3979,True
11,v2,v9,20.0,250.02,20.0,0.6,1.2501,0.4,14.7269,True
11,v2,v10,20.0,280.0,10.0,0.6,1.4,0.2,14.8047,True
11,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,15.8922,True
11,v3,v7,20.0,130.0,30.0,0.6,0.65,0.6,15.1701,True
11,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,15.2304,True
11,v3,v11,20.0,220.0,40.0,0.6,1.1,0.8,14.6162,True
11,v3,v15,20.0,270.0,10.0,0.6,1.35,0.2,14.8362,True
11,v4,v7,40.0,50.09,20.0,1.0,0.2504,0.4,36.1234,False
11,v4,v8,40.0,60.0,10.0,1.0,0.3,0.2,36.1427,False
11,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
11,v4,v11,40.0,140.03,30.0,1.0,0.7002,0.6,35.1055,True
11,v4,v12,40.0,190.0,10.0,1.0,0.95,0.2,35.1415,True
12,v1,v2,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
12,v1,v5,40.0,100.0,0.0,1.0,0.5,0.0,36.0,False
12,v1,v6,40.0,190.02,10.0,1.0,0.9501,0.2,35.1414,True
12,v1,v9,40.0,260.0,30.0,1.0,1.3,0.6,34.568,True
12,v1,v10,40.0,280.02,30.0,1.0,1.4001,0.6,34.5036,True
12,v2,v1,20.0,10.44,20.0,0.6,0.0522,0.4,17.4855,True
12,v2,v5,20.0,110.04,20.0,0.6,0.5502,0.4,15.4398,True
12,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
12,v2,v9,20.0,270.02,10.0,0.6,1.3501,0.2,14.8362,True
12,v2,v10,20.0,290.0,10.0,0.6,1.45,0.2,14.7742,True
12,v3,v4,20.0,70.06,0.0,0.6,0.3503,0.0,16.309,True
12,v3,v7,20.0,100.0,20.0,0.6,0.5,0.4,15.5229,True
12,v3,v8,20.0,120.04,20.0,0.6,0.6002,0.4,15.3642,True
12,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
12,v3,v12,20.0,250.02,10.0,0.6,1.2501,0.2,14.903,True
12,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,36.5643,False
12,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,36.1249,False
12,v4,v3,40.0,70.06,0.0,1.0,0.3503,0.0,36.309,False
12,v4,v11,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
12,v4,v12,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
13,v1,v2,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
13,v1,v5,40.0,100.0,30.0,1.0,0.5,0.6,35.3979,True
13,v1,v6,40.0,180.02,0.0,1.0,0.9001,0.0,35.4893,True
13,v1,v9,40.0,230.0,40.0,1.0,1.15,0.8,34.5776,True
13,v1,v10,40.0,250.02,40.0,1.0,1.2501,0.8,34.5051,True
13,v2,v1,20.0,30.15,10.0,0.6,0.1507,0.2,16.7404,False
13,v2,v5,20.0,130.03,20.0,0.6,0.6502,0.4,15.2948,True
13,v2,v6,20.0,210.0,10.0,0.6,1.05,0.2,15.0545,True
13,v2,v9,20.0,260.02,30.0,0.6,1.3001,0.6,14.5679,True
13,v2,v10,20.0,280.0,30.0,0.6,1.4,0.6,14.5036,True
13,v3,v4,20.0,70.06,10.0,0.6,0.3503,0.2,16.008,True
13,v3,v7,20.0,120.0,10.0,0.6,0.6,0.2,15.5406,True
13,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,15.2304,True
13,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
13,v3,v12,20.0,240.02,10.0,0.6,1.2001,0.2,14.9385,True
13,v4,v7,40.0,50.09,20.0,1.0,0.2504,0.4,36.1234,False
13,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,36.0088,False
13,v4,v3,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
13,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
13,v4,v12,40.0,170.0,0.0,1.0,0.85,0.0,35.5391,True
14,v1,v2,40.0,20.22,30.0,1.0,0.1011,0.6,36.7862,False
14,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,35.1701,True
14,v1,v6,40.0,180.02,40.0,1.0,0.9001,0.8,34.7904,True
14,v1,v9,40.0,270.0,0.0,1.0,1.35,0.0,35.1373,True
14,v1,v10,40.0,290.02,0.0,1.0,1.4501,0.0,35.0752,True
14,v2,v1,20.0,20.22,30.0,0.6,0.1011,0.6,16.7862,True
14,v2,v5,20.0,150.03,0.0,0.6,0.7501,0.0,15.6476,True
14,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
14,v2,v9,20.0,290.02,30.0,0.6,1.4501,0.6,14.4731,True
14,v2,v10,20.0,310.0,30.0,0.6,1.55,0.6,14.4152,True
14,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,15.8922,True
14,v3,v7,20.0,110.0,10.0,0.6,0.55,0.2,15.6162,True
14,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,15.2906,True
14,v3,v11,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
14,v3,v12,20.0,250.02,10.0,0.6,1.2501,0.2,14.903,True
14,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,36.5643,False
14,v4,v8,40.0,80.0,0.0,1.0,0.4,0.0,36.1938,False
14,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
14,v4,v11,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
14,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,35.062,True
15,v1,v2,40.0,50.09,20.0,1.0,0.2504,0.4,36.1234,False
15,v1,v5,40.0,100.0,10.0,1.0,0.5,0.2,35.699,False
15,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
15,v1,v9,40.0,270.0,30.0,1.0,1.35,0.6,34.5352,True
15,v1,v10,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
15,v2,v1,20.0,50.09,20.0,0.6,0.2504,0.4,16.1234,True
15,v2,v5,20.0,150.03,10.0,0.6,0.7501,0.2,15.3466,True
15,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,14.8404,True
15,v2,v9,20.0,320.01,10.0,0.6,1.6001,0.2,14.6886,True
15,v2,v10,20.0,340.0,10.0,0.6,1.7,0.2,14.636,True
15,v3,v4,20.0,70.06,30.0,0.6,0.3503,0.6,15.7069,True
15,v3,v7,20.0,120.0,20.0,0.6,0.6,0.4,15.3645,True
15,v3,v8,20.0,150.03,10.0,0.6,0.7501,0.2,15.3466,True
15,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
15,v3,v12,20.0,260.02,10.0,0.6,1.3001,0.2,14.869,True
15,v4,v7,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
15,v4,v3,40.0,70.06,30.0,1.0,0.3503,0.6,35.7069,False
15,v4,v8,40.0,80.0,40.0,1.0,0.4,0.8,35.4949,True
15,v4,v11,40.0,120.04,40.0,1.0,0.6002,0.8,35.1424,True
15,v4,v12,40.0,190.0,40.0,1.0,0.95,0.8,34.7435,True
16,v1,v2,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
16,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,35.4401,False
16,v1,v6,40.0,130.03,10.0,1.0,0.6502,0.2,35.4709,False
16,v1,v9,40.0,300.0,20.0,1.0,1.5,0.4,34.5686,True
16,v1,v10,40.0,300.01,20.0,1.0,1.5001,0.4,34.5686,True
16,v2,v1,20.0,30.15,0.0,0.6,0.1507,0.0,17.0414,False
16,v2,v5,20.0,140.03,20.0,0.6,0.7002,0.4,15.2304,True
16,v2,v6,20.0,160.0,10.0,0.6,0.8,0.2,15.2907,True
16,v2,v10,20.0,330.0,20.0,0.6,1.65,0.4,14.4859,True
16,v2,v9,20.0,330.01,20.0,0.6,1.6501,0.4,14.4858,True
16,v3,v4,20.0,100.04,40.0,0.6,0.5002,0.8,15.3006,True
16,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,15.7077,True
16,v3,v8,20.0,140.03,0.0,0.6,0.7002,0.0,15.7075,True
16,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
16,v3,v12,20.0,250.02,0.0,0.6,1.2501,0.0,15.2041,True
16,v4,v8,40.0,40.0,40.0,1.0,0.2,0.8,36.0969,True
16,v4,v7,40.0,40.11,40.0,1.0,0.2006,0.8,36.0945,True
16,v4,v11,40.0,80.06,30.0,1.0,0.4003,0.6,35.5911,False
16,v4,v3,40.0,100.04,40.0,1.0,0.5002,0.8,35.3006,True
16,v4,v12,40.0,150.0,40.0,1.0,0.75,0.8,34.9488,True
17,v1,v2,40.0,30.15,40.0,1.0,0.1507,0.8,36.3425,True
17,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,35.1701,True
17,v1,v6,40.0,140.03,40.0,1.0,0.7002,0.8,35.0086,True
17,v1,v9,40.0,320.0,40.0,1.0,1.6,0.8,34.2907,True
17,v1,v10,40.0,320.01,40.0,1.0,1.6001,0.8,34.2907,True
17,v2,v1,20.0,30.15,40.0,0.6,0.1507,0.8,16.3425,True
17,v2,v5,20.0,160.03,10.0,0.6,0.8001,0.2,15.2906,True
17,v2,v6,20.0,170.0,0.0,0.6,0.85,0.0,15.5391,True
17,v2,v10,20.0,350.0,0.0,0.6,1.75,0.0,14.9119,True
17,v2,v9,20.0,350.01,0.0,0.6,1.7501,0.0,14.9118,True
17,v3,v4,20.0,60.07,0.0,0.6,0.3004,0.0,16.4426,True
17,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,15.7077,True
17,v3,v8,20.0,140.03,10.0,0.6,0.7002,0.2,15.4065,True
17,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,15.062,True
17,v3,v12,20.0,250.02,0.0,0.6,1.2501,0.0,15.2041,True
17,v4,v3,40.0,60.07,0.0,1.0,0.3004,0.0,36.4426,False
17,v4,v8,40.0,80.0,10.0,1.0,0.4,0.2,35.8928,False
17,v4,v7,40.0,80.06,0.0,1.0,0.4003,0.0,36.1932,False
17,v4,v11,40.0,110.04,20.0,1.0,0.5502,0.4,35.4398,False
17,v4,v12,40.0,190.0,0.0,1.0,0.95,0.0,35.4425,True
18,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
18,v1,v5,40.0,100.0,30.0,1.0,0.5,0.6,35.3979,True
18,v1,v6,40.0,100.04,40.0,1.0,0.5002,0.8,35.3006,True
18,v1,v9,40.0,280.0,0.0,1.0,1.4,0.0,35.1057,True
18,v1,v10,40.0,280.02,0.0,1.0,1.4001,0.0,35.1056,True
18,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,16.008,True
18,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,14.937,True
18,v2,v5,20.0,170.03,20.0,0.6,0.8501,0.4,15.0618,True
18,v2,v10,20.0,350.0,10.0,0.6,1.75,0.2,14.6108,True
18,v2,v9,20.0,350.01,10.0,0.6,1.7501,0.2,14.6108,True
18,v3,v4,20.0,60.07,10.0,0.6,0.3004,0.2,16.1416,True
18,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,15.7719,True
18,v3,v7,20.0,140.0,20.0,0.6,0.7,0.4,15.2306,True
18,v3,v11,20.0,150.0,10.0,0.6,0.75,0.2,15.3468,True
18,v3,v12,20.0,250.02,40.0,0.6,1.2501,0.8,14.5051,True
18,v4,v3,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
18,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,36.0088,False
18,v4,v7,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
18,v4,v11,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
18,v4,v12,40.0,190.0,30.0,1.0,0.95,0.6,34.8404,True
19,v1,v2,40.0,60.07,20.0,1.0,0.3004,0.4,35.9655,False
19,v1,v5,40.0,130.0,0.0,1.0,0.65,0.0,35.7721,False
19,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
19,v1,v9,40.0,280.0,10.0,1.0,1.4,0.2,34.8047,True
19,v1,v10,40.0,280.02,20.0,1.0,1.4001,0.4,34.6285,True
19,v2,v1,20.0,60.07,20.0,0.6,0.3004,0.4,15.9655,True
19,v2,v5,20.0,190.02,20.0,0.6,0.9501,0.4,14.9653,True
19,v2,v6,20.0,200.0,30.0,0.6,1.0,0.6,14.7959,True
19,v2,v10,20.0,340.0,40.0,0.6,1.7,0.8,14.2381,True
19,v2,v9,20.0,340.01,10.0,0.6,1.7001,0.2,14.636,True
19,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.6,15.9984,True
19,v3,v7,20.0,120.0,30.0,0.6,0.6,0.6,15.2396,True
19,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,15.7719,True
19,v3,v11,20.0,140.0,0.0,0.6,0.7,0.0,15.7077,True
19,v3,v12,20.0,210.02,10.0,0.6,1.0501,0.2,15.0544,True
19,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.6,35.9984,False
19,v4,v7,40.0,70.06,0.0,1.0,0.3503,0.0,36.309,False
19,v4,v8,40.0,80.0,30.0,1.0,0.4,0.6,35.5918,False
19,v4,v11,40.0,90.05,30.0,1.0,0.4502,0.6,35.489,True
19,v4,v12,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
20,v1,v2,40.0,40.11,0.0,1.0,0.2006,0.0,36.7934,False
20,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,35.1701,True
20,v1,v6,40.0,130.03,30.0,1.0,0.6502,0.6,35.1698,True
20,v1,v10,40.0,260.02,20.0,1.0,1.3001,0.4,34.6929,True
20,v1,v9,40.0,290.0,30.0,1.0,1.45,0.6,34.4731,True
20,v2,v1,20.0,40.11,0.0,0.6,0.2006,0.0,16.7934,False
20,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,14.937,True
20,v2,v5,20.0,170.03,30.0,0.6,0.8501,0.6,14.9369,True
20,v2,v10,20.0,300.0,20.0,0.6,1.5,0.4,14.5686,True
20,v2,v9,20.0,330.01,30.0,0.6,1.6501,0.6,14.3609,True
20,v3,v4,20.0,80.06,30.0,0.6,0.4003,0.6,15.5911,True
20,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.2,15.4709,True
20,v3,v11,20.0,140.0,20.0,0.6,0.7,0.4,15.2306,True
20,v3,v7,20.0,150.0,0.0,0.6,0.75,0.0,15.6478,True
20,v3,v12,20.0,220.02,20.0,0.6,1.1001,0.4,14.838,True
20,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,36.1249,False
20,v4,v11,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
20,v4,v7,40.0,70.06,30.0,1.0,0.3503,0.6,35.7069,False
20,v4,v3,40.0,80.06,30.0,1.0,0.4003,0.6,35.5911,False
20,v4,v12,40.0,140.0,10.0,1.0,0.7,0.2,35.4067,False
21,v1,v2,40.0,40.11,30.0,1.0,0.2006,0.6,36.1914,False
21,v1,v5,40.0,160.0,0.0,1.0,0.8,0.0,35.5918,True
21,v1,v6,40.0,160.03,40.0,1.0,0.8001,0.8,34.8926,True
21,v1,v10,40.0,280.02,10.0,1.0,1.4001,0.2,34.8046,True
21,v1,v9,40.0,320.0,10.0,1.0,1.6,0.2,34.6887,True
21,v2,v1,20.0,40.11,30.0,0.6,0.2006,0.6,16.1914,True
21,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
21,v2,v5,20.0,200.02,30.0,0.6,1.0001,0.6,14.7958,True
21,v2,v10,20.0,320.0,20.0,0.6,1.6,0.4,14.5126,True
21,v2,v9,20.0,360.01,20.0,0.6,1.8001,0.4,14.4102,True
21,v3,v4,20.0,110.04,40.0,0.6,0.5502,0.8,15.2179,True
21,v3,v8,20.0,140.03,40.0,0.6,0.7002,0.8,15.0086,True
21,v3,v7,20.0,150.0,40.0,0.6,0.75,0.8,14.9488,True
21,v3,v11,20.0,160.0,10.0,0.6,0.8,0.2,15.2907,True
21,v3,v12,20.0,240.02,10.0,0.6,1.2001,0.2,14.9385,True
21,v4,v8,40.0,30.0,0.0,1.0,0.15,0.0,37.0458,False
21,v4,v7,40.0,40.11,0.0,1.0,0.2006,0.0,36.7934,False
21,v4,v11,40.0,50.09,30.0,1.0,0.2504,0.6,35.9984,False
21,v4,v3,40.0,110.04,40.0,1.0,0.5502,0.8,35.2179,True
21,v4,v12,40.0,130.0,30.0,1.0,0.65,0.6,35.1701,True
22,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
22,v1,v6,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
22,v1,v5,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
22,v1,v10,40.0,270.02,10.0,1.0,1.3501,0.2,34.8362,True
22,v1,v9,40.0,310.0,0.0,1.0,1.55,0.0,35.0173,True
22,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,16.008,True
22,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,15.4425,True
22,v2,v5,20.0,230.02,10.0,0.6,1.1501,0.2,14.9754,True
22,v2,v10,20.0,340.0,20.0,0.6,1.7,0.4,14.4599,True
22,v2,v9,20.0,380.01,10.0,0.6,1.9001,0.2,14.5394,True
22,v3,v4,20.0,150.03,10.0,0.6,0.7501,0.2,15.3466,True
22,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,15.062,True
22,v3,v8,20.0,180.02,10.0,0.6,0.9001,0.2,15.1883,True
22,v3,v7,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
22,v3,v12,20.0,250.02,20.0,0.6,1.2501,0.4,14.7269,True
22,v4,v11,40.0,20.22,30.0,1.0,0.1011,0.6,36.7862,False
22,v4,v8,40.0,30.0,20.0,1.0,0.15,0.4,36.5686,False
22,v4,v7,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
22,v4,v12,40.0,100.0,10.0,1.0,0.5,0.2,35.699,False
22,v4,v3,40.0,150.03,10.0,1.0,0.7501,0.2,35.3466,False
23,v1,v2,40.0,80.06,30.0,1.0,0.4003,0.6,35.5911,False
23,v1,v6,40.0,110.04,30.0,1.0,0.5502,0.6,35.3148,True
23,v1,v5,40.0,140.0,40.0,1.0,0.7,0.8,35.0088,True
23,v1,v10,40.0,280.02,30.0,1.0,1.4001,0.6,34.5036,True
23,v1,v9,40.0,310.0,40.0,1.0,1.55,0.8,34.3183,True
23,v2,v1,20.0,80.06,30.0,0.6,0.4003,0.6,15.5911,True
23,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,15.4425,True
23,v2,v5,20.0,220.02,10.0,0.6,1.1001,0.2,15.014,True
23,v2,v10,20.0,360.0,0.0,0.6,1.8,0.0,14.8874,True
23,v2,v9,20.0,390.01,10.0,0.6,1.9501,0.2,14.5168,True
23,v3,v4,20.0,140.03,40.0,0.6,0.7002,0.8,15.0086,True
23,v3,v11,20.0,190.0,30.0,0.6,0.95,0.6,14.8404,True
23,v3,v8,20.0,190.02,40.0,0.6,0.9501,0.8,14.7434,True
23,v3,v7,20.0,200.0,0.0,0.6,1.0,0.0,15.3979,True
23,v3,v12,20.0,230.02,0.0,0.6,1.1501,0.0,15.2765,True
23,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
23,v4,v11,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
23,v4,v7,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
23,v4,v12,40.0,90.0,40.0,1.0,0.45,0.8,35.3925,True
23,v4,v3,40.0,140.03,40.0,1.0,0.7002,0.8,35.0086,True
24,v1,v2,40.0,50.09,0.0,1.0,0.2504,0.0,36.6005,False
24,v1,v6,40.0,140.03,30.0,1.0,0.7002,0.6,35.1055,True
24,v1,v5,40.0,180.0,20.0,1.0,0.9,0.4,35.0123,True
24,v1,v13,40.0,310.0,10.0,1.0,1.55,0.2,34.7162,True
24,v1,v10,40.0,310.01,10.0,1.0,1.5501,0.2,34.7162,True
24,v2,v1,20.0,50.09,0.0,0.6,0.2504,0.0,16.6005,False
24,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,14.8404,True
24,v2,v5,20.0,230.02,20.0,0.6,1.1501,0.4,14.7993,True
24,v2,v10,20.0,360.0,10.0,0.6,1.8,0.2,14.5864,True
24,v2,v13,20.0,360.01,10.0,0.6,1.8001,0.2,14.5863,True
24,v3,v4,20.0,100.04,20.0,0.6,0.5002,0.4,15.5225,True
24,v3,v8,20.0,150.03,30.0,0.6,0.7501,0.6,15.0456,True
24,v3,v11,20.0,160.0,30.0,0.6,0.8,0.6,14.9897,True
24,v3,v7,20.0,200.0,20.0,0.6,1.0,0.4,14.9208,True
24,v3,v12,20.0,230.02,20.0,0.6,1.1501,0.4,14.7993,True
24,v4,v8,40.0,50.0,10.0,1.0,0.25,0.2,36.301,False
24,v4,v11,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
24,v4,v3,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
24,v4,v7,40.0,100.04,0.0,1.0,0.5002,0.0,35.9996,False
24,v4,v12,40.0,130.0,0.0,1.0,0.65,0.0,35.7721,False
25,v1,v2,40.0,50.09,40.0,1.0,0.2504,0.8,35.9015,True
25,v1,v6,40.0,170.03,10.0,1.0,0.8501,0.2,35.2379,True
25,v1,v5,40.0,200.0,20.0,1.0,1.0,0.4,34.9208,True
25,v1,v13,40.0,320.0,30.0,1.0,1.6,0.6,34.3876,True
25,v1,v10,40.0,320.01,20.0,1.0,1.6001,0.4,34.5125,True
25,v2,v1,20.0,50.09,40.0,0.6,0.2504,0.8,15.9015,True
25,v2,v6,20.0,220.0,30.0,0.6,1.1,0.6,14.7131,True
25,v2,v5,20.0,250.02,20.0,0.6,1.2501,0.4,14.7269,True
25,v2,v10,20.0,370.0,20.0,0.6,1.85,0.4,14.3865,True
25,v2,v13,20.0,370.01,10.0,0.6,1.8501,0.2,14.5625,True
25,v3,v4,20.0,120.04,30.0,0.6,0.6002,0.6,15.2393,True
25,v3,v8,20.0,180.02,10.0,0.6,0.9001,0.2,15.1883,True
25,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
25,v3,v7,20.0,220.0,10.0,0.6,1.1,0.2,15.0141,True
25,v3,v12,20.0,250.02,0.0,0.6,1.2501,0.0,15.2041,True
25,v4,v8,40.0,60.0,40.0,1.0,0.3,0.8,35.7447,True
25,v4,v11,40.0,70.06,20.0,1.0,0.3503,0.4,35.8319,False
25,v4,v7,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
25,v4,v3,40.0,120.04,30.0,1.0,0.6002,0.6,35.2393,True
25,v4,v12,40.0,130.0,30.0,1.0,0.65,0.6,35.1701,True
26,v1,v2,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
26,v1,v6,40.0,160.03,40.0,1.0,0.8001,0.8,34.8926,True
26,v1,v5,40.0,180.0,0.0,1.0,0.9,0.0,35.4895,True
26,v1,v13,40.0,290.0,10.0,1.0,1.45,0.2,34.7742,True
26,v1,v10,40.0,300.01,40.0,1.0,1.5001,0.8,34.3467,True
26,v2,v1,20.0,90.05,10.0,0.6,0.4502,0.2,15.79,True
26,v2,v6,20.0,250.0,30.0,0.6,1.25,0.6,14.6021,True
26,v2,v5,20.0,270.02,10.0,0.6,1.3501,0.2,14.8362,True
26,v2,v13,20.0,380.01,0.0,0.6,1.9001,0.0,14.8404,True
26,v2,v10,20.0,390.0,30.0,0.6,1.95,0.6,14.2158,True
26,v3,v4,20.0,90.05,20.0,0.6,0.4502,0.4,15.6139,True
26,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
26,v3,v8,20.0,190.02,0.0,0.6,0.9501,0.0,15.4424,True
26,v3,v7,20.0,210.0,10.0,0.6,1.05,0.2,15.0545,True
26,v3,v12,20.0,250.02,0.0,0.6,1.2501,0.0,15.2041,True
26,v4,v3,40.0,90.05,20.0,1.0,0.4502,0.4,35.6139,False
26,v4,v11,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
26,v4,v8,40.0,100.0,20.0,1.0,0.5,0.4,35.5229,False
26,v4,v7,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
26,v4,v12,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
27,v1,v2,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
27,v1,v6,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
27,v1,v5,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
27,v1,v10,40.0,260.02,10.0,1.0,1.3001,0.2,34.869,True
27,v1,v13,40.0,280.0,20.0,1.0,1.4,0.4,34.6286,True
27,v2,v1,20.0,100.04,20.0,0.6,0.5002,0.4,15.5225,True
27,v2,v6,20.0,220.0,20.0,0.6,1.1,0.4,14.838,True
27,v2,v5,20.0,280.02,10.0,0.6,1.4001,0.2,14.8046,True
27,v2,v10,20.0,360.0,30.0,0.6,1.8,0.6,14.2853,True
27,v2,v13,20.0,380.01,0.0,0.6,1.9001,0.0,14.8404,True
27,v3,v4,20.0,110.04,20.0,0.6,0.5502,0.4,15.4398,True
27,v3,v11,20.0,190.0,40.0,0.6,0.95,0.8,14.7435,True
